,img_url,movie_id,movie_title,movie_url,overview
2170,https://image.tmdb.org/t/p/w500/lmB8fISMd98ka9otfuBHwXMkArf.jpg,2239.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),http://www.imdb.com/title/tt0291502/,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue."
2171,https://image.tmdb.org/t/p/w500/v0AgK10BeuLloxTiXLWYFZ6DmWN.jpg,2240.0,My Bodyguard (1980),http://www.imdb.com/title/tt0081207/,"Clifford Peach (Chris Makepeace), an easygoing teenager, is finding less than easy to fit in at his new high school, where a tough-talking bully (Matt Dillon) terrorizes his classmates and extorts their lunch money. Refusing to pay up, Clifford enlist the aid of an overgrown misfit whose mere presence intimidates students and teachers alike. But their ""business relationship"" soon turns personal as Clifford and the troubled loner forge a winning alliance against their intimidators - and a very special friendship with each other. Ruth Gordon, Martin Mull, Joan Cusack and John Houseman round out ""a truly remarkable cast"" (Variety) in this delightful coming-of-age comedy and triumphant tribute to the underdog."
2172,https://image.tmdb.org/t/p/w500/vh6tuoD9GIT8WpV3Nhob95OLGai.jpg,2241.0,Class (1983),http://www.imdb.com/title/tt0085346/,"Naive Midwestern prep student Jonathan bonds with his more worldly roommate, Skip, who takes the small-town boy under his wing. At Skip's urging, the inexperienced Jonathan is emboldened to seek out older women in the cocktail lounges of nearby Chicago, where he meets and beds the alluring Ellen, who unfortunately turns out to be Skip's mother. The division between the friends is further deepened when a cheating scandal engulfs the school."
2173,https://image.tmdb.org/t/p/w500/uv050doScga5vL2dkq0fhvVEcB1.jpg,2242.0,"Grandview, U.S.A. (1984)",http://www.imdb.com/title/tt0087359/,"Life in the small town of Grandview, Illinois is one that is just like any other city or town. Tim Pearson, soon to be graduating high school wants to go to Florida to study oceanography. He meets Michelle ""Mike"" Cody and is attracted to her. She runs the local Demolition Derby place. Ernie ""Slam"" Webster is on of the drivers in the derby who's wife is cheating on him and wants to later on be with Mike. Tim falls for Mike and a big love triangle is about to happen."
2174,https://image.tmdb.org/t/p/w500/lbuBF2FbPqFoMSIY8BsXNMMhctR.jpg,2243.0,Broadcast News (1987),http://www.imdb.com/title/tt0092699/,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance."
2175,https://image.tmdb.org/t/p/w500/d4PHcESLlzPiGsa3yPsVEyXz5c.jpg,2244.0,"Allnighter, The (1987)",http://www.imdb.com/title/tt0092537/,"Molly (Hoffs), Val (Pfeiffer) and Gina (Cusack) are graduating college, but on their final night, frustrations are aired. Molly is still looking for real love and Val is beginning to doubt if that is what she has found. Gina is too busy videotaping everything to really notice. When the final party at Pacifica College kicks off, things do not go exactly as planned."
2176,https://image.tmdb.org/t/p/w500/nuI5dlPhKb0H1wyn85fIJirdwpX.jpg,2245.0,Working Girl (1988),http://www.imdb.com/title/tt0096463/,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good."
2177,https://image.tmdb.org/t/p/w500/eEURole1aCRHwtucP6fk6rchMH1.jpg,2246.0,Stars and Bars (1988),http://www.imdb.com/title/tt0096166/,"Henderson Dores (Daniel Day Lewis), a New York based art dealer from England, travels to Georgia to persuade patriarch, Harry Dean Stanton, to sell a Monet previously thought lost."
2178,https://image.tmdb.org/t/p/w500/wQAJv7qukZSd7grUWmXf6vt4OXC.jpg,2247.0,Married to the Mob (1988),http://www.imdb.com/title/tt0095593/,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony."
2179,https://image.tmdb.org/t/p/w500/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg,2248.0,Say Anything... (1989),http://www.imdb.com/title/tt0098258/,"A budding romance between noble underachiever Lloyd Dobler and high school valedictorian Diane Court is threatened when Diane's overly possessive, disapproving father interferes with their relationship. With a prized scholarship to study abroad hanging in the balance, Diane must find a way to make both men happy."
2180,https://image.tmdb.org/t/p/w500/lyB1GM7BeHSf9Lm0hgm0iRREawF.jpg,2249.0,My Blue Heaven (1990),http://www.imdb.com/title/tt0100212/,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs..."
2181,https://image.tmdb.org/t/p/w500/nG4QJg4ukabGAgbmANMCNBxUtp1.jpg,2250.0,Men Don't Leave (1990),http://www.imdb.com/title/tt0100134/,"After her husband John dies unexpectedly, Beth Macauley is unprepared for life without him. She is unemployed with no job skills and $60,000 in debt from on-going renovations to their house located in suburban Bingham. She doesn't know what to do but sell what material possessions she has, such as the family pick-up truck and the house, and move into an apartment in the city, namely Baltimore. Beth just wants to survive by finding a job she doesn't dislike, and keep her family together while trying to maintain her sanity and sense of self-worth"
2182,https://image.tmdb.org/t/p/w500/8prmlT6iOYl3zFsDDJl9oDMUGeD.jpg,2251.0,"Cabinet of Dr. Ramirez, The (1991)",http://www.imdb.com/title/tt0101530/,
2183,https://image.tmdb.org/t/p/w500/s18JSFyYUUgQxV1uauMv4uwbClZ.jpg,2252.0,Hero (1992),http://www.imdb.com/title/tt0104412/,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue."
2184,https://image.tmdb.org/t/p/w500/ea5W7Py440QZS38B6TaX1ja1TlN.jpg,2253.0,Toys (1992),http://www.imdb.com/title/tt0105629/,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys."
2185,https://image.tmdb.org/t/p/w500/sBil9Kaknw9njsOyLEcICIQgl8l.jpg,2254.0,Choices (1981),http://www.imdb.com/title/tt0082172/,"A popular high school student seems to have it all; a spot on the football team, the love of playing music in the school orchestra and a girlfriend.  His world seems to come apart when the school doctor discovers he is partially deaf, causing him to be cut from the football team on the advice of the doctor.  The student's friends fight to keep him on the team; while he struggles with his problem by withdrawing from everything he loves and starts falling in with the wrong crowd."
2186,https://image.tmdb.org/t/p/w500/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg,2255.0,Young Doctors in Love (1982),http://www.imdb.com/title/tt0084938/,"An ""Airplane!""-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; there's a mafioso on the loose disguised as a woman - in other words all the usual ingredients present and correct, though in this case the laughs are intentional."
2187,https://image.tmdb.org/t/p/w500/ys7EMvUTR9VmK1XdPa2Wqf1avoS.jpg,2256.0,Parasite (1982),http://www.imdb.com/title/tt0352699/,"An abandoned oil rig in the middle of the North Sea. Dr. Christine Hansen is charged with the task of testing an experimental cleaning fluid which could revolutionize the oil industry. Hired to carry out the tests is Jacob Rasmussen and his rough and ready crew of deconstruction engineers. But within hours one of them is missing under suspicious circumstances. Things go from bad to worse when environmental activist Mickey Hennessey and his hard-bitten associates seize control of the rig, taking everybody on board hostage. But very soon oil workers and environmentalists will be compelled to join forces in an evolutionary battle for survival. For a savage new life-form has made its home on the rig. And it is hungry."
2188,https://image.tmdb.org/t/p/w500/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg,2257.0,No Small Affair (1984),http://www.imdb.com/title/tt0087810/,"The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her, when he develops the picture. He finds out that she works as singer in a bar, but is about to be thrown out. Although rejected at first by the 23 years old, he wants to help her and starts an ad campaign behind her back... with unexpected results."
2189,https://image.tmdb.org/t/p/w500/t15qoNKDZIxPN4PAu9qNVW3hFw9.jpg,2258.0,Master Ninja I (1984),http://www.imdb.com/title//,"Long before time had a name, Ninjago was created by the First Spinjitzu Master by using the Four Elemental Weapons of Spinjitzu; weapons so powerful, no one can handle all of their power at once"
2190,https://image.tmdb.org/t/p/w500/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg,2259.0,Blame It on Rio (1984),http://www.imdb.com/title/tt0086973/,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!"
2191,https://image.tmdb.org/t/p/w500/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg,2260.0,Wisdom (1986),http://www.imdb.com/title/tt0092225/,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers."
2192,https://image.tmdb.org/t/p/w500/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg,2261.0,One Crazy Summer (1986),http://www.imdb.com/title/tt0091680/,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.
2193,https://image.tmdb.org/t/p/w500/scGmWVpSt0Yaanwuxe1IvA5lZRG.jpg,2262.0,About Last Night... (1986),http://www.imdb.com/title/tt1826590/,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world."
2194,https://image.tmdb.org/t/p/w500/wHBVcmh9lyNV8KQViRAthUG2yIk.jpg,2263.0,"Seventh Sign, The (1988)",http://www.imdb.com/title/tt0096073/,"Abby is a pregnant woman with a curious new boarder in the apartment over her garage. Turns out he's heaven-sent and is speeding along the Apocalypse by bloodying rivers, egging on plagues and following scripture word for word."
2195,https://image.tmdb.org/t/p/w500/s2yrX7rqafhgiHBjkYJn2s3qD09.jpg,2264.0,We're No Angels (1989),http://www.imdb.com/title/tt0048801/,"Three convicts escape from prison on Devil's Island just before Christmas and arrive at a nearby French colonial town. They go to the store of the Ducotels, the only store that gives supplies on credit. They initially intend to take advantage of them but have a change of heart after they find the family is in financial troubles."
2196,https://image.tmdb.org/t/p/w500/6gWVNDugHkBlSQSsoe6OmbaFasE.jpg,2265.0,Nothing But Trouble (1991),http://www.imdb.com/title/tt0102558/,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite."
2197,https://image.tmdb.org/t/p/w500/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg,2266.0,"Butcher's Wife, The (1991)",http://www.imdb.com/title/tt0101523/,"A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams."
2198,https://image.tmdb.org/t/p/w500/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg,2267.0,Mortal Thoughts (1991),http://www.imdb.com/title/tt0102469/,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him."
2199,https://image.tmdb.org/t/p/w500/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,2268.0,"Few Good Men, A (1992)",http://www.imdb.com/title/tt0104257/,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep."
2200,https://image.tmdb.org/t/p/w500/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,2269.0,Indecent Proposal (1993),http://www.imdb.com/title/tt0107211/,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore)."
2201,https://image.tmdb.org/t/p/w500/12xagR1v1VJurvwfTrxg3RqwSyK.jpg,2270.0,"Century of Cinema, A (1994)",http://www.imdb.com/title//,"Indian cinema has the largest audience of any art form on the planet.  With a population of over a billion, India has recently enjoyed an economic boom and its movie stars are treated like deities. Today their fame stretches across the diaspora, in what has become a truly global industry.  As Indian cinema celebrates its centenary, Sanjeev Bhaskar travels across the subcontinent to get under the skin of the Indian movie business as never before.  From young hopefuls in the slums of Mumbai to superstars like Kareena Kapoor and Aamir Khan, he meets the stars of the silver screen and the people behind the scenes - legendary producers, directors, musicians and choreographers - exploring the stories behind some of the greatest films ever made."
2202,https://image.tmdb.org/t/p/w500/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,2271.0,Permanent Midnight (1998),http://www.imdb.com/title/tt0120788/,"Ben Stiller plays comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during TV script conferences. Departing detox, Stahl explores memories with survivor Kitty, who listens patiently to Stahl's flashback. Other women in Stahl's life are his British wife Sandra and his agent Vola."
2203,https://image.tmdb.org/t/p/w500/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg,2272.0,One True Thing (1998),http://www.imdb.com/title/tt0120776/,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.
2204,https://image.tmdb.org/t/p/w500/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,2273.0,Rush Hour (1998),http://www.imdb.com/title/tt0120812/,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves."
2205,https://image.tmdb.org/t/p/w500/7sl2VNfEPR2JnGhF0yZ1P4uT9de.jpg,2274.0,Lilian's Story (1995),http://www.imdb.com/title/tt0113658/,"For forty years Lilian Singer has been locked up in a 'loony bin' by her father. Her release is eventually secured by her eccentric Aunt Kitty and her brother, John. Lilian starts to carve out a place for herself. As she explores Sydney and the people who live and work around her she sees others looking for love. Lilian shows us it is never too late to change your life and that even unusual choices can bring contentment."
2206,https://image.tmdb.org/t/p/w500/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,2275.0,Six-String Samurai (1998),http://www.imdb.com/title/tt0118736/,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along."
2207,https://image.tmdb.org/t/p/w500/gdHuZl5pbHN8xOyapiozZ1CWuzg.jpg,2276.0,"Soldier's Daughter Never Cries, A (1998)",http://www.imdb.com/title/tt0120835/,"This fictionalized story, based on the family life of writer James Jones, is an emotional slice-of-life story. Jones is portrayed here portrayed as Bill Willis, a former war hero turned author who combats alcoholism and is starting to experience health problems. Living in France with his wife, daughter, and an adopted son, the family travels an unconventional road which casts them as outsiders to others. Preaching a sexual freedom, his daughter's sexual discovery begins at an early age and betrays her when the family moves to Hanover in America. Her overt sexuality clashes with the values of her teenage American peers and gives her a problematic reputation. Meanwhile, her brooding brother copes with his own interior pain regarding his past, only comfortable communicating within the domestic space."
2208,https://image.tmdb.org/t/p/w500/ayTWXXVfvoVrmHe9g18c7ecpVMw.jpg,2277.0,Somewhere in the City (1997),http://www.imdb.com/title/tt0120162/,"The film portrays life of New York City's Lower East Side inhabitants. Introvert therapist Betty is befriended with Chinese immigrant Lu Lu, leftist radical Che is also Lu Lu's friend. Italian immigrant and wife of supervisor of building where they all live, Marta, is having an affair with her neighbour Frankie who likes scams. One of his scams goes terribly wrong."
2209,https://image.tmdb.org/t/p/w500/UoFUXemMYGKuCN01Y111JlPjjr.jpg,2278.0,Ronin (1998),http://www.imdb.com/title/tt0122690/,
2210,https://image.tmdb.org/t/p/w500/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg,2279.0,Urban Legend (1998),http://www.imdb.com/title/tt0146336/,"There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality."
2211,https://image.tmdb.org/t/p/w500/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg,2280.0,Clay Pigeons (1998),http://www.imdb.com/title/tt0118863/,"Clay is a young man in a small town who witnesses his friend, Earl kill himself because of the ongoing affair that Clay was having with the man's wife, Amanda. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay inadvertently befriends a serial killer named Lester Long, who murders the widow in an attempt to ""help"" his ""fishing buddy."""
2212,https://image.tmdb.org/t/p/w500/hWthx3bzq6FoDUxu0bqZIwQqrSq.jpg,2281.0,Monument Ave. (1998),http://www.imdb.com/title/tt0119802/,"Bobby O'Grady a low level member of a Boston Irish gang run by Jackie O'Hara. Jackie demands absolute, total loyalty to him. When Jackie kills one of Bobby's buddies, Teddy, Bobby and others have to keep it an absolute secret, even from their and Teddy's relatives."
2213,https://image.tmdb.org/t/p/w500/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg,2282.0,Pecker (1998),http://www.imdb.com/title/tt0126604/,"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird."
2214,https://image.tmdb.org/t/p/w500/tT0YkWpOYM8YpG8GTJQ2qXjhqRa.jpg,2283.0,"Sheltering Sky, The (1990)",http://www.imdb.com/title/tt0100594/,"An American couple (John Malkovich, Debra Winger) drift toward emptiness in postwar North Africa."
2215,https://image.tmdb.org/t/p/w500/zoYg9IliZbCWYxDg4LTCnlEn7JO.jpg,2284.0,Bandit Queen (1994),http://www.imdb.com/title/tt0109206/,"Born a lower-caste girl in rural India's patriarchal society, ""married"" at 11, repeatedly raped and brutalized, Phooland Devi finds freedom only as an avenging warrior, the eponymous Bandit Queen. Devi becomes a kind a bloody Robin Hood; this extraordinary biographical film offers both a vivid portrait of a driven woman and a savage critique of the society that made her."
2216,https://image.tmdb.org/t/p/w500/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,2285.0,If.... (1968),http://www.imdb.com/title/tt0063850/,"In this allegorical story, a revolution lead by pupil Mick Travis takes place at an old established private school in England."
2217,https://image.tmdb.org/t/p/w500/pXdDEY47CTvGgkz3XC06mV3F98L.jpg,2286.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)",http://www.imdb.com/title/tt0080731/,"Fu Manchu's 168th birthday celebration is dampened when a hapless flunky spills Fu's age-regressing elixir vitae. Fu sends his lackeys to round up ingredients for a new batch of elixir, starting with the Star of Leningrad diamond, nabbed from a Soviet exhibition in Washington. The FBI sends agents Capone and Williams to England to confer with Nayland Smith, an expert on Fu."
2218,https://image.tmdb.org/t/p/w500/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg,2287.0,Them! (1954),http://www.imdb.com/title/tt0047573/,Nuclear tests in the desert result in the growth of gigantic mutant ants who menace cities in the American south-west as a team of investigators and the army search for a way to control their spread in this Cold War-era monster film.
2219,https://image.tmdb.org/t/p/w500/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,2288.0,"Thing, The (1982)",http://www.imdb.com/title/tt0084787/,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.
2220,https://image.tmdb.org/t/p/w500/g20oPyKrX317mRpOV5skpdQqf3p.jpg,2289.0,"Player, The (1992)",http://www.imdb.com/title/tt0105151/,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?
2221,https://image.tmdb.org/t/p/w500/97Xg6j23ddpQVxlain2vTMmzDdK.jpg,2290.0,Stardust Memories (1980),http://www.imdb.com/title/tt0081554/,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films."
2222,https://image.tmdb.org/t/p/w500/kgLTB53HinftRRwhft7yrUOclDC.jpg,2291.0,Edward Scissorhands (1990),http://www.imdb.com/title/tt0099487/,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.
2223,https://image.tmdb.org/t/p/w500/eaQDlBPTdvgWkr7jxzlKd5pBd4u.jpg,2292.0,Overnight Delivery (1996),http://www.imdb.com/title/tt0117276/,"A man suspects his girlfriend of being unfaithful. So he sends her a letter, but than finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered."
2224,https://image.tmdb.org/t/p/w500/ll0OF0HyXuPrSBf5R0UfdMfQ9Au.jpg,2293.0,Shadrach (1998),http://www.imdb.com/title/tt0144604/,"In 1935, 99-year-old former slave Shadrach asks to be buried on the soil where he was born to slavery, and that land is owned by the large Dabney family, consisting of Vernon, Trixie and their seven children, and to bury a black man on that land is a violation of strict Virginia law."
2225,https://image.tmdb.org/t/p/w500/3biVcPu5hrfKUMC73sTFq17dmmS.jpg,2294.0,Antz (1998),http://www.imdb.com/title/tt0120587/,"In this animated hit, a neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army."
2226,https://image.tmdb.org/t/p/w500/5HWt9UOZAqVzxOrv1ZH5g3RfxKX.jpg,2295.0,"Impostors, The (1998)",http://www.imdb.com/title/tt0120823/,"In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Stanley Tucci and Oliver Platt team-up as two out-of-work actors who accidentally stow away on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents."
2227,https://image.tmdb.org/t/p/w500/2FtgYPCD47IZ1yUgr05Zn87M98o.jpg,2296.0,"Night at the Roxbury, A (1998)",http://www.imdb.com/title/tt0120770/,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own."
2228,https://image.tmdb.org/t/p/w500/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg,2297.0,What Dreams May Come (1998),http://www.imdb.com/title/tt0120889/,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven."
2229,https://image.tmdb.org/t/p/w500/4N5c0y9ab4rbz9un65waaBKWIhq.jpg,2298.0,Strangeland (1998),http://www.imdb.com/title/tt0124102/,"A pierced and tattooed sadist, Captain Howdy, trolls the Internet for naive teens, luring them to his home to torture and defile them. When Howdy kidnaps and tortures the daughter of police Detective Mike Gage, he is caught. Deemed insane, he is sent to an asylum but is released soon after, seemingly better. However, Gage knows it is only a matter of time before Howdy strikes again, and he's ready to unleash his own form of retribution when the time comes."
2230,https://image.tmdb.org/t/p/w500/d9T1eecDQeEqcr2TmLnMs5H0moU.jpg,2299.0,"Battle of the Sexes, The (1959)",http://www.imdb.com/title/tt4622512/,The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.
2231,https://image.tmdb.org/t/p/w500/mE2yWqDLqG8Xp4r2PkZWhRP1rNd.jpg,2300.0,"Producers, The (1968)",http://www.imdb.com/title/tt0395251/,"After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show."
2232,https://image.tmdb.org/t/p/w500/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg,2301.0,History of the World: Part I (1981),http://www.imdb.com/title/tt0082517/,
2233,https://image.tmdb.org/t/p/w500/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,2302.0,My Cousin Vinny (1992),http://www.imdb.com/title/tt0104952/,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!"
2234,https://image.tmdb.org/t/p/w500/bGnArVmtOqBqU5TDGi5DewcDKQd.jpg,2303.0,Nashville (1975),http://www.imdb.com/title/tt0073440/,This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.
2235,https://image.tmdb.org/t/p/w500/wRYFf3o6JP4ezL5Ci8yF8m7EHf6.jpg,2304.0,Love Is the Devil (1998),http://www.imdb.com/title/tt0119577/,"Biography of the British painter Francis Bacon. The movie focuses on his relationship with George Dyer, his lover. Dyer was a former small time crook."
2236,https://image.tmdb.org/t/p/w500/xrvlNWtjHqjPuZcKD7x5pjwmmhG.jpg,2305.0,Slam (1998),http://www.imdb.com/title/tt0374225/,"If you want to know what is Slam, you have to come see it. Freaks, piercings, thongs and a lot of cream. 100% wild."
2237,https://image.tmdb.org/t/p/w500/11mINUUPFtqEBdsbayBenOaTWbP.jpg,2306.0,Holy Man (1998),http://www.imdb.com/title/tt0120701/,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm."
2238,https://image.tmdb.org/t/p/w500/ihg8EBrYWdFYTRdLCnqqtN8dRLC.jpg,2307.0,One Tough Cop (1998),http://www.imdb.com/title/tt0122642/,
2239,https://image.tmdb.org/t/p/w500/kDrblsZBZCbDgmcYRPNMMDwNZ8e.jpg,2308.0,Detroit 9000 (1973),http://www.imdb.com/title/tt0069966/,"After a fundraiser for a black politician is robbed, Detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure."
2240,https://image.tmdb.org/t/p/w500/oKng4408OjlnwpwjFglRnQYIEkb.jpg,2309.0,"Inheritors, The (Die Siebtelbauern) (1998)",http://www.imdb.com/title/tt1270647/,"The Inheritors immerses us in the daily lives of children who, with their families, survive only by their unrelenting labor. Polgovsky spent two years filming in many of the poorest rural areas of Mexico."
2241,https://image.tmdb.org/t/p/w500/mPd6AxMdTtOvfKd8c2Wc3OalIhG.jpg,2310.0,"Mighty, The (1998)",http://www.imdb.com/title/tt0119670/,"This tells the story of a strong friendship between a young boy with Morquio's syndrome and an older boy who is always bullied because of his size. Adapted from the novel, Freak the Mighty, the film explores a building of trust and friendship. Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not allowed out unauthorized. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them."
